"itemId","star","content","createTime"
1480019,5,"不错不错，质量很好，宝宝还没出生所以还没派上用场，等用后再来追评，严选加油多出好产品哦~",2018-08-20 12:09:35
1480019,5,"消毒东西后确实少不了它，材质很好，手感不错，无异味，夹奶瓶很给力",2018-08-11 17:40:42
1480019,5,"奶瓶夹很稳很好用，价格有点小贵就是。",2018-08-17 20:37:50
1480019,5,"质量不错，没有味道",2018-08-21 10:50:05
1480019,5,"666",2018-08-19 21:16:50
1480019,5,"质量不错",2018-08-18 13:37:41
1480019,5,"不错",2018-08-18 22:23:54
1480019,5,"可以，精致",2018-08-16 10:48:48
1480019,5,"没用到",2018-08-16 14:41:47
1480019,5,"还没有用、给宝宝囤货、希望好用。",2018-08-13 20:14:02
1480019,5,"非常好用",2018-08-14 14:33:07
1480019,5,"还行",2018-08-14 18:22:36
1480019,5,"不错不错",2018-08-13 19:17:54
1480019,5,"洗奶瓶的好帮手",2018-08-12 01:00:42
1480019,5,"质量好，手感好",2018-08-11 10:16:00
1480019,5,"挺实用的。",2018-08-11 12:49:33
1480019,5,"还行吧，很少用？",2018-08-10 14:43:22
1480019,5,"很好",2018-08-09 21:56:39
1480019,5,"颜值很高，还没用，质量应该可以",2018-08-08 19:31:48
1480019,5,"囤货，还没用，感觉还不错",2018-08-06 14:54:44
1480019,5,"好用",2018-08-05 09:27:39
1480019,5,"实用好物，质感也不错，终于不用烫得吹手指头了，",2018-07-26 18:14:24
1480019,5,"就是有点小贵",2018-08-04 09:54:46
1480019,5,"以可口可乐保持干净啦啦啦啦啦",2018-08-03 22:54:55
1480019,5,"有赞<U+0001F44D>。",2018-08-03 19:30:49
1480019,5,"很实用",2018-08-03 20:20:35
1480019,5,"很好",2018-08-02 00:09:30
1480019,5,"系统默认好评",2018-08-15 01:32:03
1480019,5,"买回来才发现家里有一个，忘了之前买了一个。这个质量比较好。",2018-08-20 15:48:49
1480019,5,"好",2018-08-02 22:29:44
1480019,5,"很好用",2018-07-31 07:54:08
1480019,5,"囤货中",2018-07-28 16:45:09
1480019,5,"实用的东西，买来送朋友",2018-07-25 09:46:08
1480019,5,"好",2018-07-24 00:17:57
1480019,5,"质量很好 非常喜欢 喜欢 喜欢 希望多出点新品 还会继续买买买 推荐了很多朋友 喜欢喜欢喜欢喜欢喜欢 家里人都说不错 严选忠实粉丝 还会继续购买 好的生活没那么贵～",2018-07-23 23:21:10
1480019,5,"满意，用来夹滚水消毒的酸奶瓶，好用",2018-07-21 10:48:04
1480019,5,"很好用，不错不错。",2018-07-23 15:18:16
1480019,5,"买了消毒那个 送了个夹子 这个就没啥用了",2018-08-18 01:43:00
1480019,5,"好",2018-07-22 21:53:01
1480019,5,"挺好的，值得信赖，让人放心",2018-07-21 13:44:57
1480019,5,"还没用，先试试吧。",2018-07-19 23:21:46
1480019,5,"很好",2018-07-19 07:34:16
1480019,5,"质量很好，一直相信严选",2018-07-17 12:54:31
1480019,5,"质感不错，囤货",2018-07-17 17:30:26
1480019,5,"好",2018-07-15 21:21:30
1480019,5,"挺好用的 不怕烫手啦",2018-07-13 06:09:36
1480019,5,"确实是韩货，上面没有一个汉子，质量还不错，只要不太重都能夹的起。试用中",2018-08-15 07:31:51
1480019,5,"赞",2018-07-12 14:57:59
1480019,5,"质量很不错哦",2018-07-11 14:18:53
1480019,5,"不错",2018-07-09 21:37:46
1480019,5,"囤货",2018-07-06 22:59:32
1480019,5,"很好用",2018-07-04 17:03:28
1480019,1,"我真不知道是不是我语文学得太差了，这夹子写的是水煮消毒（5分钟）以内或者消毒蒸锅消毒，我用消毒蒸锅消毒完夹子变形了，客服告诉我消毒蒸锅也是5分钟以内，我就醉了，那就不能写成水煮消毒或者消毒蒸锅消毒（均5分钟以内么）？？！！！抱歉！我语文真的没学好！！！35块钱不是很多钱，这种文字游戏我不会玩",2018-07-08 16:55:25
1480019,5,"夹小瓶子倒还行，不过有没有能夹碗的夹子呢",2018-07-20 23:42:19
