"itemId","star","content","createTime"
1175005,5,"放车上听了，质量不错",2018-01-04 19:58:14
1175005,5,"还行。",2018-08-17 14:35:06
1175005,5,"宝宝很喜欢",2018-08-03 01:55:36
1175005,5,"慢慢听，全当孩子的胎教了",2018-06-29 01:22:10
1175005,5,"音质非常好，相信严选爱上严选。",2018-05-11 08:24:03
1175005,5,"真的不错",2018-04-08 09:49:06
1175005,5,"还没有听，不过感觉挺不错的，而且还有好多首歌！非常喜欢满意！",2018-03-20 19:09:24
1175005,5,"音色很好，值得推荐",2018-04-01 23:58:17
1175005,5,"绝对的好东西",2018-03-05 11:06:40
1175005,5,"好",2018-03-03 11:11:51
1175005,5,"用BOSE听音质太棒了",2018-01-19 01:33:27
1175005,5,"还可以吧，<U+0001F604>",2018-01-15 20:16:49
1175005,5,"音质不错",2017-12-01 16:42:24
1175005,0,"不太能欣赏，可能需要旅行到空旷的草原才能领悟个中奥妙",2017-10-17 12:44:54
1175005,5,"经常在这个平台买东西，相信他们的品控。",2017-11-20 07:15:02
1175005,5,"挺辽阔的感觉",2017-11-19 23:21:12
1175005,5,"很完美的碟子，音质很好！",2017-11-16 19:27:31
1175005,5,"继续购买的东东",2017-11-14 01:10:26
1175005,5,"音质一流，喜欢！",2017-11-13 21:39:22
1175005,5,"音质很棒！",2017-11-10 11:36:19
1175005,5,"不错",2017-11-04 09:53:01
1175005,5,"good",2017-10-30 10:07:32
1175005,5,"好",2017-10-24 18:27:29
1175005,5,"好听",2017-10-19 22:16:45
1175005,5,"挺好听的，不过对比起来更喜欢纯音乐",2017-10-11 09:26:17
1175005,5,"好听好听",2017-10-11 17:54:31
1175005,5,"不错",2017-10-08 14:42:56
1175005,5,"用来给宝宝做抚触时的背景音乐，感觉宝宝很享受",2017-09-03 07:55:56
1175005,5,"不错",2017-09-23 20:17:48
1175005,5,"好好好听",2017-09-21 15:57:32
1175005,4,"一般的评价。不做他论",2017-09-19 09:22:58
1175005,5,"还好。",2017-09-14 11:18:27
1175005,5,"好评",2017-09-14 17:36:10
1175005,5,"好",2017-09-09 12:29:30
1175005,5,"哈哈哈一边泡澡一边听",2017-11-20 14:37:32
1175005,5,"现在能走cd非常不容易",2018-02-07 18:09:52
1175005,4,"无论从制作、效果、包装、音乐本身都非常专业，就是太专业的，听不太懂，退货了，很顺利。",2017-09-28 10:23:08
1175005,5,"还行",2017-09-07 08:34:02
1175005,5,"这张不好听。。。。。。。。",2018-01-15 22:01:11
1175005,5,"不错",2017-09-02 14:21:03
1175005,3,"不喜欢",2017-12-05 23:25:26
1175005,5,"原来想象是小童的声音，但实际上不是，应该是比较大的孩子，比较偏向大人的声音。有点小失望。这次又买了很多东西，拆下来一大堆包装，转眼就制造了一大堆垃圾，想到处理这些垃圾有多么不容易，购物的乐趣被抵消了不少。建议严选关注环保问题，每件商品有个简易包装版供选择，像我这种自用的顾客，在价格不变的情况下，也愿意选择简易包装。",2017-11-15 14:13:23
1175005,2,"不喜欢",2017-11-20 08:44:39
1175005,5,"很难收藏",2017-11-27 12:45:18
1175005,5,"发货快，包装印刷好，无任何异味！歌曲还不错！文字内容还有英文，哈哈，够格！",2018-01-30 15:57:13
1175005,5,"少儿合唱",2017-08-27 23:48:33
