"itemId","star","content","createTime"
1176001,5,"",2017-09-22 13:54:48
1176001,5,"好",2018-07-20 12:44:13
1176001,5,"很好听，非常喜欢",2018-06-17 21:41:37
1176001,5,"送给外国友人的，不错！",2018-05-29 16:27:24
1176001,5,"不错",2018-05-16 00:56:22
1176001,5,"音质非常好，相信严选爱上严选。",2018-05-11 08:24:11
1176001,5,"好",2018-04-04 12:11:52
1176001,5,"虽是北方人但最爱越剧，唱片多是名段节选，很喜欢。",2018-01-24 11:26:04
1176001,5,"点赞",2017-12-29 15:40:17
1176001,5,"不错",2017-12-25 07:16:53
1176001,5,"很喜欢",2017-12-11 14:29:00
1176001,5,"额，有几首时间很短很短",2017-11-25 10:33:43
1176001,5,"听的少，还行",2017-10-25 12:33:41
1176001,5,"很好",2017-10-10 20:08:49
1176001,5,"文化产品不好做 支持一下",2017-10-03 00:46:01
1176001,5,"好听，拿来收藏",2017-09-18 22:52:31
1176001,5,"外婆听了超喜欢比心比心 希望多出一些京剧唱片",2017-09-03 23:00:59
1176001,5,"不错",2017-09-09 10:02:06
